Country,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Germany,1695.67505,,,,,,,,,,,,,,,,,,,,1945.750906,1959.180601,1972.702988,1986.318708,2000.028404,2013.832726,2027.732326,2041.727862,2055.819996,2070.009394,2084.296729,2091.834535,2099.3996,2106.992025,2114.611908,2122.259347,2129.934444,2137.637297,2145.368007,2153.126675,2160.913403,2168.72829,2176.571441,2184.442955,2192.342937,2200.271489,2208.228714,2216.214717,2224.2296,2232.273469,2240.346429,2209.097674,2237.387804,2218.003558,2264.944645,2229.037944,2403.105601,2502.103845,2470.354926,2456.180799,2572.489308,2483.904835,2581.555438,2744.35117,2793.094415,2776.915966,2779.127939,2770.94544,2920.698205,2919.022336,2885.952764,2850.6172,3030.787551,3136.392357,3332.998037,3314.781798,3249.373854,3189.677641,3300.104009,3183.460755,3124.98992,3178.153518,3208.277024,3363.313046,3418.470544,3477.800519,3470.177992,3570.395529,3673.245739,3733.557849,3809.808616,3760.749828,3874.935426,4025.822776,4076.254677,4215.103829,4299.150481,4354.022369,4468.90951,4558.782662,4683.79659,4505.803674,4540.537733,4720.51473,4838.514331,4870.985,4946.452503,5091.977296,5106.787819,5138.79141,5253.254897,5348.596601,5529.512735,5724.588913,4800.753756,4549.239274,4604.933101,4632.51357,4681.282869,4058.475067,4386.953857,4829.840884,5227.107734,4314.742365,5019.723298,5542.042701,5656.530737,6184.521318,6418.172895,6357.619408,6235.142123,5730.09317,5275.270871,5579.875999,6054.451443,6464.965238,6984.271298,7351.757193,7836.139798,8483.681035,8477.815572,8962.151037,9007.30969,9242.257158,9546.845087,7083.983675,3478.754148,3822.805705,4446.77569,5150.965805,6090.034207,6599.918017,7144.114393,7697.248042,8233.475424,9096.82667,9692.608437,10187.82665,10571.58556,11261.92987,12091.34193,12478.82931,12902.46291,13158.87909,13844.3692,14414.59188,14731.37375,14745.62561,15479.66627,16383.40656,17009.19436,17382.08251,18016.18027,18778.22631,18929.76301,18894.57454,19903.9702,20512.92123,21114.59435,21958.81408,22148.26769,22202.51291,22031.53274,22485.38115,23198.32806,23757.8842,24274.55914,24639.18566,25359.06024,25983.62653,24996.14315,26127.05882,26505.30317,26119.4586,26720.64284,27145.95792,27336.46604,27788.88416,28291.5981,28842.65612,29726.87876,30061.39867,30035.80198,29952.93665,30260.6614,30496,31511.65136,32342.81837,32785.52518,31191.14798,32348.80653
Ghana,505.14,,,,,,,,,,,,,,,,,,,,505.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.1005364,952.972035,911.2989371,1010.363404,1107.532716,1008.522413,1039.118957,1043.561537,998.032874,1110.593801,1158.848408,1167.031474,1190.041118,1197.514316,1189.009647,1170.788701,1138.507697,1125.69716,1108.413401,1114.105253,1197.145138,1253.210094,1178.223708,1174.719719,1223.116937,1048.262872,990.1963287,993.2239571,1059.271263,1017.28078,972.8438605,960.1796864,876.032569,784.527084,807.2532106,822.8040327,831.2096583,847.0061135,870.0525456,889.3878879,893.8016005,915.1374144,925.060154,942.0189617,945.5631607,961.4158835,984.872272,1005.245812,1030.053286,1052.282225,1067.60035,1088.320636,1111.984578,1143.694644,1181.713523,1225,1271.23821,1309.879145,1370.142529,1382.946843,1425.811409
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40734.18345,,,,,
Greece,934.4137236,935.8956149,937.3798564,938.8664518,940.3554047,941.846719,943.3403984,944.8364466,946.3348674,947.8356646,949.3388419,950.844403,952.3523519,953.8626922,955.3754278,956.8905624,958.4080999,959.928044,961.4503987,962.9751676,964.5023547,972.295281,980.151172,988.0705366,996.0538876,1004.101742,1012.214621,1020.39305,1028.637558,1036.94868,1045.326954,1053.772921,1062.28713,1070.870132,1079.522482,1088.244741,1097.037473,1105.901248,1114.836641,1123.844229,1132.924595,1142.078329,1151.306023,1160.608274,1169.985684,1179.438862,1188.968419,1198.574972,1208.259144,1218.021561,1227.862856,1232.501818,1237.158306,1241.832387,1246.524127,1251.233593,1255.960851,1260.70597,1265.469016,1270.250057,1275.049161,1279.866396,1284.701832,1289.555536,1294.427578,1299.318026,1304.226952,1309.154423,1314.100511,1319.065286,1324.048818,1343.504258,1363.245576,1383.27697,1403.602703,1424.227101,1445.154552,1466.389508,1487.936489,1509.800079,1531.98493,1554.495764,1577.337369,1600.514606,1624.032408,1647.895778,1672.109793,1696.679608,1721.610448,1746.90762,1772.576506,1797.034878,1821.830732,1846.968724,1872.453575,1898.290072,1924.483066,1951.037476,1977.958289,2005.250561,2032.919417,2058.713728,2084.835325,2111.28836,2138.07704,2165.205623,2192.678422,2220.499804,2248.674192,2277.206066,2306.099961,2335.360471,2364.992247,2395,2455.059894,2516.625921,2579.735852,2644.428404,2710.743263,2778.721114,2848.403658,2919.833646,2993.267318,3034.798093,3144.667715,3276.026945,3342.013772,3409.205854,3435.922986,3606.719097,3482.769727,3296.688225,3539.749045,3709.48538,3751.219476,3852.508303,3819.778546,4313.839984,4176.550337,4121.41196,3478.462315,2936.616737,2477.945471,2085.52779,1756.498694,1477.820583,2188.347979,2786.57328,2847.043603,2962.285322,3040.413194,3278.153139,3269.312132,3682.619769,3766.009456,4019.811883,4333.64187,4585.496888,4759.420264,4890.416047,5067.261868,5473.17534,5653.183213,6213.788799,6709.760932,7316.291964,7717.141926,8056.346033,8581.631293,9410.705522,10150.88383,10842.06206,12129.80305,12566.69731,12082.49279,12712.20331,13362.19546,13630.26998,14376.55744,14743.84586,14877.19156,14774.0024,14767.20795,14766.50175,15123.23596,15560.9509,15791.50121,15704.88594,16414.35336,16988.41342,16851.56726,17193.35585,17213.66699,16868.79116,17153.79734,17492.90647,17894.04925,18531.30305,19146.38339,19803.26853,20675.20934,21585.56684,22416.44963,23532.36133,24587.16072,25520,26618.64898,27746.49207,28242.03875,27626.10943,26312.62471
Greenland,400.9483088,,,,,,,,,,,,,,,,,,,,414.4674922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.062866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16156.0976,17882.74703,18676.02423,19700.50741,20637.01272,20633.40996,21780.93818,23669.04529,25075.11538,26244.78844,28386.15024,28343.67906,26794.28359,27364.09855,25612.49126,26222.94666,27768.53757,28991.41878,30332.54811,32117.35298,28204.28074,28095.46398,26645.30061,25327.46184,26855.43767,27862.72505,28266.21316,28628.2675,30771.64983,31101.40012,33204.01326,33509.28437,33054.21393,32787.64747,33505.18169,33993.59489,35458.81966,37392.14182,37522.79413,,
Grenada,775.6687106,,,,,,,,,,,,,,,,,,,,775.6687106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.460114,,,,,,,,,,,,,,,,,,,,2079.72079,2231.372786,2404.583938,2622.897394,2805.199116,2911.440259,3209.175889,3439.562709,3766.119872,3877.830902,3865.757307,3862.084467,3872.355321,3816.387815,3917.983603,4099.473752,4491.843979,4947.827429,5135.841384,5504.779909,5839.916544,6057.935661,6098.92279,5978.420526,6130.938168,6279.519398,6430.853415,6690.021834,7565.55577,8137.774652,8655.02625,8320.157514,8365.58996,8862.067693,8276.232201,9128,8913.550191,9353.927705,9558.519163,8826.895346,8702.809335
Guadeloupe,760.9767423,,,,,,,,,,,,,,,,,,,,760.9767423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.040116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2426.20469,,,,,,,,,,,,,,,,,,,,,,,3896.923912,,,,,,,,,,,,,,,,,3510.821603,,,,,,,,,,,6697.876626,6987.870004,6810.681932,7416.825728,7788.245818,,,,,
Guam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,682.7452878,,,,,,,,,,,,,,,,,,,,682.7452878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.046194,1648.071532,1539.516768,1675.565329,1793.081808,1740.934328,1740.356901,1835.299244,1856.803232,2051.301222,2117.29858,1932.028399,1645.481266,1618.635895,1802.562578,2041.336146,2748.747746,2630.514402,2651.844882,2929.138821,3269.570168,3368.072165,3337.879135,2187.384089,2076.271739,2064.998232,2387.431141,2354.878517,2370.11772,2516.51,2485.787385,2448.637595,2428.237769,2445.12619,2419.202106,2407.564081,2550.951732,2617.155967,2660.061032,2710.411934,2696.633625,2733.058181,2750.364446,2928.408249,2978.562062,3055.198484,3169.151143,3242.531147,3466.05318,3565.695126,3700.249771,3831.065181,4031.408271,4218.986875,4397.536271,4392.228434,4621.211876,4879.992748,5018.988325,5150.049989,5236.104176,5147.497677,4820.49479,4587.976787,4488.17839,4337.447552,4220.980973,4246.485974,4284.961149,4324.875638,4328.932886,4358.665714,4439.45084,4483.123535,4531.749903,4622.167686,4627.133828,4684.313807,4790.143909,4840.462527,4884.720925,4872.036855,4858.347495,4840.716391,4858.112245,4897,5035.13763,5222.579191,5261.461724,5163.222057,5169.605345
Guernsey,916.4532772,,,,,,,,,,,,,,,,,,,,947.3542678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2804.715123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17447.53418,,,,,19344.00529,,,,,22757.65328,,,,,30343.5377,,,,,34136.47991,,,,,37929.42213,,,,,45515.30655,,,,47927.02272,48549.66032,,,,
Guinea,375.96,,,,,,,,,,,,,,,,,,,,375.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.0010939,502.270309,510.1964923,520.9940865,543.5877147,553.3446178,565.4249638,576.2670245,583.7724759,606.8931113,621.381608,650.6424515,686.3736739,637.6289433,666.6379016,699.0760241,700.5300859,708.7595409,716.2907294,723.1320892,733.7115926,741.4704083,741.6662307,758.7032822,795.6077602,812.1365577,873.4761716,874.6858643,879.3336331,862.6443643,873.6860609,860.1898665,857.2503577,848.6813501,833.1858391,807.6565936,801.2482795,805.5724718,831.908924,843.6361501,834.4765196,797.4755344,794.3484384,809.5786314,815.2221702,825.4979592,838.395868,869.4497668,897.2329915,909.9387949,906.6219494,934.7610123,945.5835837,934.3713607,937.4722863,946,939.1208305,925.582102,940.8788074,908.858791,903.8690217
Guinea-Bissau,345,,,,,,,,,,,,,,,,,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.8681164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.9489881,390.8275536,405.9006505,422.1801545,495.7400383,464.9453553,516.4971532,537.3487743,540.8545633,534.3008825,550.2679078,574.6950812,597.2419622,608.928071,659.0902763,692.2396185,723.4820539,752.6235227,762.759347,786.6500606,809.4135787,773.8101009,820.2245876,818.9802413,847.3485206,859.1059531,837.6729269,764.7259628,850.2127266,852.1584153,700.4011617,808.7513849,838.1239671,752.5809883,765.4864828,789.1598656,765.2238632,736.4153921,747.969752,734.0765509,740.3527329,759.6628005,745.5398706,737.7571713,739.5411922,754.0254769,772.6428901,796.6644681,559.1971193,590.7031383,632.075901,619.447413,575.7047176,560.9445941,562.0835684,569,568.4432778,557.615806,564.5994735,568.9447905,575.9833124
Guyana,910.6856442,,,,,,,,,,,,,,,,,,,,910.6856442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.260521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2903.518147,,,,,,,,,,2197.296581,2236.819181,2202.776732,1884.753099,2049.281321,2213.573935,2277.617302,2325.092727,2302.610729,2421.62923,2489.759701,2540.959949,2439.146406,2456.517678,2632.245907,2838.119856,2859.951072,2760.808387,2688.042097,2620.32136,2653.786519,2688.357662,2334.359864,2180.610884,2078.813101,2139.34698,2133.584173,2169.065751,2104.874624,2013.104355,1958.997633,2077.162822,2234.654246,2408.927956,2604.900126,2729.15225,2944.069,3131.958941,3085.375269,3182.972959,3141.349168,3209.756789,3237.953172,3198.595034,3298.361261,3232,3386.168216,3613.418447,3667.371863,3776.953246,3901.665509
Haiti,503.8080444,,,,,,,,,,,,,,,,,,,,503.8080444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.264666,1759.430405,1769.367535,1766.788785,1765.921821,1774.192853,1771.237131,1840.366939,1751.256464,1861.108527,1754.020893,1871.580727,1726.887882,1827.625656,1707.088116,1780.912456,1673.932666,1796.589032,1644.380875,1572.87027,1556.302812,1514.230852,1452.057666,1477.584466,1493.511052,1530.68617,1613.192538,1654.456946,1712.591502,1804.060073,1747.001025,1880.970309,1874.298931,1947.73837,2071.781629,2212.903129,2118.879999,2011.159549,1988.461908,1954.712499,1918.552623,1876.282621,1823.015995,1798.564736,1779.896007,1742.987855,1716.394331,1456.309517,1398.458087,1259.938271,1299.752187,1329.430484,1341.726931,1346.854822,1358.241907,1344.487523,1303.773949,1270.364932,1249.948934,1180.249336,1175,1179.616504,1196.998179,1185.23913,1198.045711,1145.359659
Holy See,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,583.8040582,,,,,,,,,,,,,,,,,,,,583.8040582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061.230882,2027.392408,2118.651907,2027.064351,1847.361114,2151.539478,2096.582617,2276.691172,2504.096516,2425.881746,2529.837639,2531.067037,2221.641931,2043.048199,1959.551073,1836.278162,1833.694336,1720.314833,1787.612547,1804.821339,1877.360996,1841.119573,1641.342192,1630.452446,1627.550863,1972.924527,2073.829007,2157.886202,2154.289725,2121.403953,2125.555151,2175.903827,2194.926204,2299.858615,2103.691205,2092.367543,2191.200247,2220.487682,2217.790742,2201.34178,2262.218016,2243.196065,2291.156835,2293.201796,2326.638723,2438.226421,2489.668568,2538.269358,2594.598173,2523.459811,2518.489865,2528.59403,2529.842345,2558.708461,2824.60036,2802.947329,2994.988501,3203.208066,3403.511448,3443.466936,3336.790292,3287.522757,3121.760794,2997.612966,3009.405194,3033.15233,2952.67476,3023.096699,3073.168641,3092.503214,3004.974795,2999.132465,3081.694603,3204.571293,3052.255863,3073.893124,3094.713524,3160.454906,3168.464002,3028.732079,3093.714781,3093.676326,3099.72866,3129.920087,3209.353944,3266,3412.025389,3549.04123,3615.085994,3473.456852,3501.332681
Hong Kong. China,790.1538069,,,,,,,,,,,,,,,,,,,,790.1538069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.4263967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.598009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2849.884747,2949.187908,3054.421209,3160.149944,3271.089048,3386.382302,3506.599008,3629.076457,3756.588949,3888.527056,4026.158721,4167.366873,4692.648272,5246.025151,5559.560736,6199.221492,6250.402238,6197.962814,6269.778873,6867.090317,7317.4379,7668.227854,8315.928145,9128.670355,9110.155845,8981.461733,10157.28007,11186.14125,11919.00744,12585.31941,13494.09766,14392.7475,14560.53051,15156.54511,16504.23975,16398.29768,17935.51971,20038.47269,21476.4346,21897.42576,22536.16616,23541.77933,24757.60301,25864.06501,26685.03724,27018.05059,27448.7397,28377.63219,26767.13019,27452.02434,29972.37793,29866.07349,30209.01516,30961.45389,33401.64336,35680,37788.38347,39949.67526,40480.28185,39086.39256,41414.78072
Hungary,1390.669962,,,,,,,,,,,,,,,,,,,,1419.843126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2080.322455,,,,,,,,,,,,,,,,,,,,2806.25364,,,,,,,,,,3206.116993,,,,,,,,,,3812.256833,,,3998.033664,,,,,,,3256.682556,,,,3643.922111,4343.447586,4120.449897,4263.812576,4602.356161,4718.303907,4580.824845,4322.771347,4178.088535,4523.851003,4515.953621,4709.536817,4989.63087,4846.071612,5060.541531,5408.104217,5005.278127,5004.935704,5227.433271,,,,3279.360362,3379.925946,4192.740261,4486.511256,4726.19128,5135.947955,5263.673816,5308.48868,5431.85557,5850.989,5537.722375,6040.180011,6416.726703,6639.866073,6954.291576,7272.793578,7550.359877,7942.533059,8362.477399,8403.477994,8854.418758,9326.64467,9403.183999,9647.235758,9581.972224,9982.612568,10168.65611,10663.66869,10892.94031,11062.45819,11035.56516,11674.83737,11917.24411,11912.90808,12018.55475,12102.59883,12545.99066,12435.83335,12786.878,12495.19625,12767.15527,12986.47998,13399.3031,13155.25136,12308.90783,10851.83045,10535.62855,10494.88175,10821.25689,11000.40519,11169.78598,11712.7768,12319.40798,12874.41924,13592.35087,14185.5176,14843.93556,15506.20095,16291.19795,17014,17725.90181,17916.2062,18068.58193,16982.79542,17219.11523
Iceland,801.8966176,,,,,,,,,,,,,,,,,,,,828.9349843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416.208753,1441.224251,1436.142515,1501.195694,1546.623285,1539.798505,1514.683966,1546.882771,1604.595453,1698.151666,1799.252886,1802.685159,1609.074503,1547.316042,1565.794882,1599.163355,1604.507025,1577.478154,1632.079501,1701.725609,1773.614256,1816.239769,1932.35668,2057.610638,2080.310203,2035.365527,2075.53941,2062.002205,2000.081525,1997.733543,2073.920303,2163.926768,2223.259621,2222.879557,2225.980203,2377.905012,2430.864083,2524.596987,2504.777721,2476.246224,2651.741014,2763.779051,2783.219594,2908.616072,2843.71148,2789.84329,2459.699958,2406.444796,2264.736196,2622.110627,2210.36965,2429.41373,2725.275149,2576.979504,2745.477917,2739.429061,2947.865182,3236.573044,3359.906821,3552.271094,3926.260514,3864.335476,3688.390145,4066.563372,4094.873897,3943.751416,3934.709647,4083.180228,4083.266716,4538.183267,4773.725629,5411.367763,6238.022091,6574.812702,7112.103386,7562.667813,7759.21963,8431.863615,8438.733053,8116.158693,7750.291535,7468.805837,7267.688428,8211.292176,8800.722567,9458.671799,9489.0241,9244.001412,9789.869797,9768.93049,9890.0665,9724.49065,10350.15906,11221.63427,12133.87365,12794.8827,13701.27415,13319.89568,12441.43872,12659.10905,13532.83678,15128.82588,15798.06362,16670.02132,17375.5854,17297.44397,18179.25077,19654.96247,20649.68327,21453.7783,22434.85748,23121.40777,23269.6075,22499.89615,23215.83465,23821.70912,25107.72219,26923.20628,26435.22394,26317.46255,26372.87842,26332.62091,25144.39201,25030.85874,25941.5378,25840.48851,27027.25401,28061.09966,29256.69932,30042.93674,31092.02544,31830.54252,31163.20196,31937.00631,34279.1786,35630,36326.09972,37787.47885,37782.95433,34989.72575,33438.28818
India,563,,,,,,,,,,,,,,,,,,,,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,561,561,562,562,563,563,564,564,565,565,566,566,567,567,583,563,587,590,572,597,540,582,595,602,585,540,637,637,585,604,612,658,662,660,643,657,613,617,696,692,686,683,666,700,682,700,686,597,678,622,665,685,655,679,680,693,685,684,704,701,687,684,674,670,653,668,647,639,643,654,658,646,663,647,629,588,583,582,588,580,583,588,613,626,629,651,631,663,664,696,700,699,717,755,707,698,739,739,771,791,779,758,774,764,812,804,845,870,806,844,877,883,933,947,963,982,1001,1081,1127,1160,1150,1186,1227,1290,1354,1433,1475,1543,1607,1648,1714,1754,1872,1981,2126,2300,2478,2622,2731,2972.382347
Indonesia,514.1154361,,,,,,,,,,,,,,,,,,,,518.7273491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.8588005,,,,,,,,,,,,,,,,,,,,554.803876,547.2635418,540.2581532,545.43294,552.0071984,556.5170338,567.7948531,568.9231356,556.4336388,562.7769076,561.0223173,589.0504,567.2943958,554.719593,594.9823186,594.4503498,584.962541,585.5987945,580.5481775,574.9543352,554.19637,563.8582421,580.0824118,591.6346989,593.5144431,588.5017515,586.0305142,586.1696759,581.9519422,604.1966547,615.8740921,600.7900068,583.069131,608.3289943,609.5217985,610.2093496,619.6020165,627.9349159,621.194789,643.3922256,673.9372941,697.3850906,700.7845946,723.9277726,715.8992788,717.2304009,715.2949353,709.1855356,722.5344475,779.1386897,748.4505122,741.5527035,752.974917,758.9326935,788.0094188,793.8075325,829.8654722,870.8538892,891.6231006,903.8530622,904.2598002,823.2768999,808.1814619,801.497253,804.933786,830.7918269,881.1251688,936.1764528,949.6827441,949.5342889,1017.531599,1013.448057,743.6124297,659.2032494,525.2448734,462.5517545,477.1530573,526.9886095,611.5351715,666.0882066,704.3545726,744.2768759,749.6816546,770.9263911,807.6014547,823.6767746,804.8345099,858.9002707,792.4708054,816.5514562,834.9920715,859.7653006,849.2897701,798.2144369,809.5845474,802.6382632,794.0593863,762.4317721,827.2856015,911.0912795,986.7327483,1023.356482,1111.107907,1244.572459,1262.423062,1229.405552,1314.631804,1382.702056,1418.139926,1455.900013,1549.099811,1608.105931,1516.872988,1533.454194,1609.26792,1619.872182,1690.434016,1748.356961,1821.981791,1955.781406,2097.695088,2176.650123,2383.140898,2519.33907,2674.278917,2851.716136,3026.819035,3119.335603,2656.410607,2627.017072,2714.943904,2787.526232,2873.91287,2984.310291,3095.790918,3234,3367.558473,3535.28182,3699.536849,3818.078367,3999.177429
Iran,750,,,,,,,,,,,,,,,,,,,,750,754.5683908,759.1646085,763.7888227,768.4412038,773.1219234,777.8311542,782.5690698,787.3358449,792.1316553,796.9566779,801.8110907,806.6950725,811.6088037,816.5524652,821.5262396,826.5303102,831.5648614,836.6300791,841.72615,846.853262,852.0116042,857.2013668,862.4227413,867.6759201,872.961097,878.2784669,883.6282259,889.0105713,894.4257016,899.8738165,905.3551168,910.8698048,916.4180838,922.0001584,927.6162344,933.266519,938.9512206,944.6705488,950.4247144,956.2139298,962.0384083,967.8983649,973.7940155,979.7255777,985.6932701,991.6973128,997.7379273,1003.815336,1009.929764,1016.081436,1026.009263,1036.034092,1046.15687,1056.378556,1066.700114,1077.122521,1087.646762,1098.273833,1109.004737,1119.84049,1130.782115,1141.830649,1152.987133,1164.252625,1175.628189,1187.114899,1198.713843,1210.426117,1222.252827,1234.195093,1246.254044,1258.430818,1270.726568,1283.142457,1295.679657,1308.339355,1321.122746,1334.031041,1347.065458,1360.227231,1373.517603,1386.937832,1400.489186,1414.172946,1427.990406,1441.942872,1456.031663,1470.258112,1484.623564,1499.129375,1513.776919,1528.56758,1543.502755,1569.497473,1595.929978,1622.807643,1650.137964,1677.928566,1706.187201,1734.921749,1764.140227,1793.850785,1824.061709,1854.781427,1886.018508,1917.781664,1950.079756,1982.921792,2016.316933,2050.274494,2084.803948,2119.914926,2155.617221,2191.920791,2228.835764,2266.372437,2304.541278,2343.352936,2382.818235,2422.948185,2463.753978,2505.246997,2547.438816,2590.341204,2633.966127,2678.325754,2723.432458,2769.298822,2815.937638,2863.361916,2792.115323,2722.844476,2658.797302,2593.50252,2529.028285,2684.957209,2981.937799,3243.074626,3428.186016,3660.176873,3864.431265,3834.043372,4141.492647,4320.58269,4717.811036,5047.516721,5464.095552,6118.784634,6729.717083,7246.994783,7933.355106,8985.001142,9504.146716,10072.69308,10275.05215,11710.24726,11225.45436,9598.477055,8478.495451,7007.307065,6524.364961,7257.953419,7909.435439,7749.314189,7653.934763,6695.866851,6402.244407,5892.143401,5959.394374,6332.066313,6771.029673,7045.384099,7171.009289,7331.321076,7495.820974,7835.2864,8129.182798,8184.545871,8260.178616,8600.733745,8834.252298,9184.109982,9725.284527,10298.34783,10692,10995.38592,11659.11185,11725.8699,11741.5583,11665.56623
