Country,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
Sierra Leone,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1,,,,,24.5,,,,,,,,,,,,,,24.5,,,,,31.714,31.802,31.979,32.153,32.324,32.494,32.662,32.828,32.995,33.163,33.335,33.515,33.705,33.911,34.136,34.382,34.648,34.934,35.243,35.583,35.972,36.43,36.963,37.563,38.216,38.9,39.586,40.243,40.838,41.35,41.763,42.074,42.294,42.428,42.469,42.39,42.156,41.766,41.245,40.631,39.978,39.347,38.801,38.4,38.191,38.227,38.544,39.115,39.895,40.839,41.882,42.953,43.983,44.916,45.716,46.365,46.87,47.278,47.632,47.949
Singapore,29.1,,,,,,,,,,,,,,,,,,,29.1,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.25,59.539,60.114,60.685,61.251,61.813,62.371,62.924,63.471,64.01,64.54,65.057,65.561,66.046,66.511,66.954,67.371,67.763,68.132,68.478,68.803,69.11,69.402,69.682,69.95,70.204,70.439,70.655,70.855,71.045,71.236,71.438,71.662,71.916,72.207,72.546,72.941,73.386,73.867,74.37,74.872,75.343,75.765,76.129,76.433,76.687,76.911,77.132,77.371,77.636,77.934,78.263,78.61,78.959,79.302,79.627,79.92,80.177,80.396,80.577
Slovak Republic,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,49.9,,,,,,,53.2,,,,,,,,,,,,,60.89,61.31,64.36,65.66,66.71,67.84,68.37,67.45,69.35,69.03,70.35,70.79,70.33,70.71,71.09,70.3,70.44,70.98,70.5,69.81,69.74,69.88,70.35,70.05,70.21,70.33,70.5,70.45,70.46,70.79,70.44,70.68,70.8,70.49,70.73,70.74,70.91,71.08,71.16,70.95,70.83,70.9,71.38,71.9,72.36,72.29,72.77,72.71,72.62,72.99,73.19,73.62,73.81,73.85,74.26,74.2,74.46,74.52,74.88,74.944
Slovenia,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.451,64.747,65.322,65.866,66.377,66.856,67.301,67.709,68.079,68.403,68.675,68.891,69.046,69.145,69.197,69.217,69.223,69.232,69.261,69.32,69.421,69.571,69.759,69.973,70.202,70.428,70.625,70.782,70.894,70.966,71.017,71.072,71.16,70.88,71.34,71.77,72.32,72.25,72.9,73.35,73.86,73.5,73.64,73.52,73.96,74.67,75.11,75.13,75.26,75.64,76.11,76.38,76.66,76.55,77.28,77.6,78.24,78.152,78.414,78.629
Solomon Islands,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7,,,,,,44.368,44.623,45.132,45.64,46.147,46.653,47.158,47.662,48.166,48.669,49.172,49.675,50.179,50.684,51.189,51.695,52.203,52.711,53.22,53.729,54.243,54.77,55.308,55.85,56.386,56.906,57.405,57.865,58.265,58.584,58.769,58.765,58.564,58.191,57.69,57.146,56.664,56.332,56.21,56.321,56.655,57.164,57.763,58.376,58.972,59.532,60.057,60.572,61.092,61.619,62.151,62.689,63.229,63.766,64.296,64.812,65.31,65.785,66.235,66.657
Somalia,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4,,,,,32.18,32.379,32.778,33.177,33.577,33.977,34.377,34.777,35.178,35.578,35.979,36.38,36.78,37.18,37.58,37.983,38.393,38.81,39.23,39.648,40.048,40.414,40.737,41.016,41.257,41.475,41.693,41.932,42.207,42.526,42.902,43.348,43.846,44.364,44.866,45.276,45.505,45.519,45.322,44.953,44.508,44.115,43.888,43.905,44.188,44.723,45.45,46.259,47.049,47.768,48.365,48.81,49.125,49.338,49.466,49.542,49.607,49.703,49.86,50.093
South Africa,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,,,,,,,,,,,,,,,,,,,,43.547,43.937,44.693,45.399,46.056,46.663,47.222,47.735,48.206,48.641,49.048,49.436,49.815,50.192,50.573,50.958,51.345,51.727,52.101,52.467,52.823,53.17,53.51,53.85,54.195,54.555,54.941,55.357,55.805,56.283,56.792,57.331,57.887,58.446,58.992,59.514,60.006,60.456,60.849,61.163,61.375,61.467,61.429,61.254,60.937,60.452,59.779,58.931,57.946,56.87,55.765,54.697,53.724,52.896,52.247,51.803,51.567,51.499,51.559,51.724
Spain,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,,,,,,,,,32.1,,,,,,,,34.8,,,,,,,,41.45,41.06,40.92,39.8,43.53,42.56,42.84,43.05,43.98,42.63,30.29,41.12,39.31,42.03,44.21,44.75,46.3,46.95,47.76,48.49,48.67,49.49,49.34,49.25,51.2,51.6,52.24,52.72,50.9,47.22,47.53,47.09,48.39,47.16,52.48,54.85,56.25,57.84,57.57,59.33,61.27,61.02,61.87,61.52,64.94,65.81,67.01,66.78,66.82,66.66,68.85,68.77,69.27,69.66,69.69,69.85,70.58,70.99,71.25,71.44,71.73,71.26,72.24,71.85,73.06,72.84,73.22,73.55,73.87,74.39,74.58,75.12,75.6,75.74,76.3,76.08,76.46,76.42,76.67,76.9,76.91,76.98,76.99,77.12,77.57,77.7,78.05,78.12,78.26,78.77,78.85,78.86,79.34,79.69,79.78,79.72,80.28,80.28,80.94,80.745,80.935,81.112
Sri Lanka,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6,,,,,,,,,,29.9,,,,,,,,,,32,,,,,,,,,,,,,,46.3,,,,,45.2,,,,,,45.8,,54,55.5,51.363,51.859,52.809,53.672,54.447,55.136,55.742,56.27,56.729,57.135,57.508,57.868,58.239,58.641,59.086,59.584,60.135,60.724,61.333,61.954,62.569,63.164,63.73,64.263,64.763,65.245,65.731,66.236,66.761,67.295,67.8,68.23,68.554,68.758,68.852,68.873,68.878,68.92,69.03,69.212,69.424,69.602,69.691,69.671,69.561,69.431,69.379,69.484,69.79,70.294,70.946,71.665,72.352,72.929,73.367,73.663,73.845,73.974,74.099,74.241
St. Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.108,53.36,53.867,54.384,54.912,55.449,55.997,56.553,57.118,57.688,58.262,58.837,59.41,59.98,60.544,61.103,61.658,62.212,62.765,63.318,63.873,64.429,64.985,65.542,66.096,66.652,67.217,67.788,68.357,68.912,69.43,69.886,70.265,70.56,70.773,70.913,71.001,71.062,71.117,71.177,71.241,71.302,71.348,71.375,71.39,71.405,71.435,71.494,71.591,71.731,71.911,72.127,72.365,72.613,72.864,73.111,73.35,73.583,73.808,74.025
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.573,51.387,51.095,50.964,50.994,51.184,51.531,52.025,52.651,53.386,54.198,55.052,55.909,56.733,57.498,58.182,58.774,59.295,59.765,60.199,60.619,61.053,61.518,62.025,62.574,63.154,63.747,64.327,64.872,65.374,65.833,66.253,66.648,67.03,67.4,67.759,68.106,68.435,68.744,69.028,69.282,69.502,69.686,69.838,69.959,70.054,70.126,70.183,70.233,70.287,70.353,70.441,70.553,70.69,70.852,71.035,71.234,71.44,71.645,71.844
Sudan,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4,,,,,,,,,,41.058,41.145,41.322,41.504,41.692,41.886,42.087,42.296,42.514,42.746,42.995,43.264,43.557,43.874,44.212,44.568,44.936,45.307,45.677,46.038,46.389,46.726,47.052,47.37,47.68,47.983,48.284,48.583,48.883,49.184,49.485,49.781,50.072,50.358,50.64,50.925,51.218,51.525,51.848,52.188,52.545,52.918,53.3,53.685,54.066,54.439,54.798,55.14,55.464,55.77,56.056,56.322,56.572,56.814,57.053,57.3,57.564,57.85,58.16,58.496
Suriname,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,,,,,,,,,,,,,,,,,,,,,,,,,54.702,55.05,55.726,56.358,56.948,57.496,58.002,58.469,58.9,59.303,59.683,60.05,60.412,60.776,61.144,61.519,61.897,62.27,62.633,62.982,63.309,63.61,63.885,64.136,64.368,64.59,64.814,65.049,65.299,65.561,65.829,66.088,66.326,66.533,66.707,66.848,66.962,67.06,67.151,67.241,67.335,67.437,67.547,67.659,67.773,67.88,67.968,68.034,68.075,68.097,68.108,68.122,68.153,68.211,68.301,68.425,68.582,68.762,68.956,69.16
Swaziland,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,,,,,40.497,40.737,41.207,41.657,42.088,42.499,42.889,43.26,43.612,43.944,44.258,44.556,44.842,45.126,45.418,45.734,46.09,46.494,46.951,47.459,48.013,48.599,49.202,49.81,50.417,51.027,51.646,52.286,52.949,53.632,54.331,55.043,55.754,56.452,57.125,57.776,58.416,59.042,59.629,60.141,60.533,60.756,60.772,60.547,60.058,59.245,58.054,56.516,54.712,52.741,50.751,48.905,47.331,46.126,45.341,44.99,45.028,45.335,45.797,46.355
Sweden,32.16,36.9,40.2,40.28,39.7,41.05,36.17,38.76,30.15,26.9,31.99,34.58,35.07,36.49,38.57,40.42,41.74,40.29,40.02,36.97,40.23,38.14,42.76,45.19,44.97,45.24,43.08,42.64,37.74,36.18,40.97,38.98,40.84,42.5,38.53,47.14,45.13,39.57,39.98,39.88,43.98,45.17,42.8,42.82,44.03,45.99,42.04,40.12,45.13,44.5,44.69,43.62,41.35,39.99,44.55,43.08,42.14,34.64,42,44.27,48.47,47.12,42.55,45.38,44.77,45.4,44.73,46.18,43.23,40.96,45.01,48.98,50.08,48.68,44.28,44.61,44.82,46.05,46.73,48.92,47.62,48.5,48.59,49.05,49.17,48.94,50.6,51.46,52.35,52.3,50.48,51.09,50.61,51.36,52.1,54.16,53.49,54.14,54.69,50.95,52.27,52.92,54.76,55.09,55.4,54.55,56.7,56.98,56.42,58.42,57.8,58.03,57.79,58.68,58.26,57.2,58.22,58.9,49.81,56.57,58.81,61.03,61.05,63,62,62.56,62.79,61.59,62.27,62.32,63.19,62.69,63.95,64.83,64.98,64.86,64.61,64.63,65.57,66.4,66.74,67.03,68.97,68.72,67.74,68.34,69.51,69.47,70.73,70.8,71.14,71.37,71.86,71.9,72.36,72.6,72.66,72.49,73.14,73.37,73.04,73.5,73.37,73.56,73.73,73.88,74.13,74.16,74.03,74.15,74.7,74.62,74.72,74.88,74.99,75,75.01,75.44,75.53,75.57,75.8,76.1,76.42,76.66,76.92,76.78,77.04,77.19,77.08,77.74,77.67,77.81,78.16,78.24,78.86,78.94,79.15,79.39,79.53,79.61,79.84,79.93,80.04,80.33,80.67,80.75,80.95,81.08,80.973,81.123
Switzerland,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,40.1,40.01,40.47,41.81,42.41,41.87,42.98,44.94,45,43.83,44.68,45.44,45.97,45.14,44.95,44.71,47.23,46.07,45.79,46.84,48.88,49.1,48.2,49.29,47.48,48.94,50.41,50.03,49.16,49.67,50.72,51.19,52.26,51.61,52.91,51.72,54.42,54.21,55.13,55.95,56.59,55.81,46.3,54.97,54.38,57.87,58.5,60.04,59.49,59.95,60.64,60.1,60.47,60.17,61.43,61.24,61.23,62.41,62.89,62.13,63.18,63.51,63.85,64.01,63.58,64.98,65.65,65.84,64.88,65.42,66.07,66.26,67.34,67.97,68.94,68.71,69.62,69.53,70,70.08,70.21,70.56,71.3,71.46,71.44,71.76,71.32,71.31,72.2,72.33,72.47,72.77,72.72,72.73,73.14,73.26,73.78,74.08,74.43,74.82,74.94,75.39,75.34,75.64,75.64,75.87,76.21,76.22,76.82,76.94,77.11,77.41,77.43,77.62,77.44,77.72,78.02,78.31,78.6,78.68,79.17,79.37,79.62,79.88,79.99,80.41,80.62,80.72,81.28,81.45,81.75,81.94,81.898,82.057
Syrian Arab Republic,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1,,,,,,,,,,,,,,,44.776,45.069,45.638,46.176,46.681,47.155,47.599,48.019,48.42,48.816,49.221,49.651,50.121,50.644,51.223,51.856,52.535,53.242,53.964,54.694,55.431,56.176,56.934,57.705,58.484,59.267,60.048,60.821,61.578,62.31,63.008,63.664,64.275,64.845,65.374,65.87,66.338,66.789,67.233,67.676,68.125,68.585,69.051,69.521,69.988,70.447,70.89,71.309,71.699,72.057,72.382,72.675,72.943,73.191,73.424,73.645,73.856,74.059,74.255,74.446
Taiwan,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3,29.5,30.9,31.8,33.9,33.9,34,33.3,31.9,28.5,30,31.4,26.1,31.2,27.6,30,36.6,35.3,37.1,34.2,37,39.6,40.3,40.9,41.5,41.2,41.3,42,42.6,42.8,42,42.5,43.7,43.6,43.8,,,,,,,,,,54.6,55.1,58.5,60.3,62,62.4,62.5,62.4,64.2,64.2,64.4,64.9,65.2,66,66.7,67.4,67.4,67.5,67.6,68.6,68.69,69.1,69.39,69.45,69.81,70.07,70.43,70.59,71.16,71.31,71.54,71.65,72.16,72.15,72.81,72.99,73.12,73.39,73.21,73.52,73.8,74.27,74.25,74.53,74.7,74.51,74.69,75.21,75.4,75.51,76.07,76.45,76.93,77.13,77.25,77.25,77.99,78.16,78.36,78.6
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.313,52.521,52.938,53.353,53.766,54.177,54.587,54.996,55.404,55.814,56.226,56.641,57.059,57.478,57.897,58.31,58.715,59.105,59.478,59.829,60.156,60.455,60.729,60.981,61.212,61.426,61.626,61.816,61.999,62.177,62.362,62.561,62.775,62.993,63.203,63.372,63.461,63.451,63.342,63.146,62.896,62.637,62.418,62.278,62.236,62.299,62.456,62.677,62.935,63.222,63.538,63.89,64.281,64.707,65.156,65.607,66.038,66.431,66.776,67.068
Tanzania,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.2,,,,,40.388,40.611,41.045,41.453,41.836,42.193,42.526,42.836,43.124,43.396,43.655,43.909,44.163,44.424,44.697,44.988,45.298,45.625,45.967,46.323,46.694,47.082,47.484,47.894,48.303,48.701,49.073,49.414,49.717,49.981,50.21,50.418,50.613,50.8,50.973,51.116,51.204,51.222,51.167,51.045,50.866,50.645,50.411,50.195,50.022,49.917,49.898,49.968,50.128,50.383,50.736,51.188,51.725,52.326,52.974,53.651,54.34,55.029,55.702,56.345
Thailand,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4,,,,,,,40.3,,40.3,,38.3,,38.3,38.1,,,41.8,49.9,,51,51.143,51.438,51.753,52.087,52.441,52.814,53.206,53.616,54.041,54.48,54.931,55.392,55.86,56.335,56.817,57.309,57.811,58.325,58.853,59.39,59.933,60.48,61.035,61.601,62.198,62.848,63.557,64.321,65.12,65.929,66.713,67.438,68.07,68.589,68.975,69.217,69.335,69.352,69.284,69.153,68.982,68.791,68.604,68.437,68.304,68.209,68.144,68.102,68.084,68.09,68.119,68.167,68.233,68.318,68.422,68.55,68.703,68.881,69.081
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.968,29.221,29.727,30.231,30.734,31.237,31.738,32.239,32.739,33.239,33.738,34.238,34.739,35.24,35.742,36.28,36.901,37.603,38.341,39.048,39.535,39.581,39.093,38.085,36.668,35.111,33.767,32.936,32.806,33.414,34.654,36.297,38.015,39.556,40.821,41.793,42.54,43.226,43.978,44.829,45.793,46.855,47.967,49.084,50.189,51.271,52.326,53.355,54.356,55.318,56.225,57.062,57.825,58.514,59.133,59.69,60.199,60.677,61.14,61.598
Togo,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3,,,,,40.134,40.419,40.979,41.518,42.037,42.535,43.013,43.473,43.914,44.341,44.756,45.164,45.57,45.981,46.4,46.835,47.29,47.764,48.257,48.77,49.302,49.854,50.421,50.998,51.577,52.154,52.724,53.282,53.823,54.339,54.823,55.27,55.678,56.048,56.381,56.675,56.932,57.157,57.357,57.541,57.718,57.897,58.082,58.278,58.488,58.706,58.925,59.137,59.342,59.544,59.757,59.996,60.275,60.598,60.962,61.358,61.769,62.178,62.569,62.934
Tokelau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.914,58.098,58.466,58.835,59.204,59.575,59.946,60.318,60.69,61.061,61.431,61.799,62.163,62.523,62.879,63.231,63.58,63.928,64.274,64.614,64.945,65.26,65.555,65.83,66.086,66.327,66.559,66.788,67.019,67.256,67.498,67.746,67.995,68.24,68.478,68.704,68.912,69.101,69.27,69.42,69.553,69.672,69.782,69.889,69.996,70.106,70.223,70.346,70.474,70.607,70.745,70.884,71.023,71.161,71.296,71.428,71.56,71.692,71.825,71.96
Trinidad and Tobago,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,,,,,,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8,,,,,,,,,,45.7,,,,,,,,,,,,,,,54.5,,,,58.223,58.418,58.833,59.295,59.806,60.363,60.962,61.596,62.25,62.9,63.52,64.081,64.554,64.923,65.184,65.346,65.43,65.47,65.502,65.544,65.615,65.724,65.865,66.031,66.22,66.424,66.633,66.837,67.026,67.2,67.359,67.511,67.665,67.825,67.992,68.164,68.338,68.507,68.664,68.802,68.916,69.001,69.055,69.08,69.075,69.036,68.96,68.853,68.725,68.592,68.477,68.405,68.392,68.444,68.565,68.745,68.97,69.216,69.462,69.701
Tunisia,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,,,,,,,,,,31.22,,,,,,,,,,33.72,,,,,,,43.606,43.854,44.35,44.848,45.347,45.848,46.349,46.851,47.351,47.848,48.339,48.822,49.298,49.77,50.244,50.732,51.244,51.791,52.379,53.013,53.694,54.423,55.19,55.987,56.807,57.649,58.513,59.397,60.291,61.183,62.052,62.877,63.648,64.361,65.017,65.628,66.217,66.805,67.404,68.015,68.63,69.232,69.802,70.323,70.788,71.193,71.54,71.84,72.106,72.343,72.558,72.757,72.942,73.118,73.29,73.462,73.634,73.807,73.98,74.153
Turkey,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,35.43,,,,,31.34,,,,,38.1,,,41.732,42.196,43.124,44.05,44.973,45.892,46.806,47.71,48.596,49.452,50.264,51.016,51.698,52.304,52.841,53.323,53.772,54.215,54.671,55.151,55.659,56.196,56.745,57.293,57.829,58.34,58.813,59.242,59.628,59.978,60.299,60.603,60.909,61.233,61.587,61.984,62.432,62.927,63.462,64.031,64.626,65.236,65.848,66.449,67.031,67.586,68.114,68.619,69.1,69.553,69.971,70.344,70.671,70.952,71.191,71.396,71.574,71.738,71.898,72.06
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.497,50.709,51.132,51.553,51.972,52.39,52.805,53.22,53.634,54.049,54.467,54.887,55.311,55.737,56.162,56.581,56.99,57.384,57.758,58.11,58.434,58.726,58.989,59.227,59.448,59.663,59.885,60.122,60.38,60.658,60.955,61.265,61.574,61.87,62.142,62.374,62.549,62.667,62.733,62.756,62.755,62.754,62.776,62.834,62.936,63.078,63.251,63.435,63.612,63.775,63.916,64.031,64.125,64.206,64.284,64.372,64.485,64.634,64.825,65.059
Uganda,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,,,,23.9,,,,,,,,,,26.4,,,,,,,,28.8,,,,,39,39.241,39.729,40.227,40.736,41.254,41.782,42.319,42.863,43.413,43.965,44.518,45.07,45.617,46.163,46.72,47.31,47.936,48.585,49.234,49.838,50.342,50.709,50.921,50.979,50.903,50.734,50.525,50.324,50.154,50.037,49.979,49.96,49.952,49.933,49.864,49.699,49.416,49.013,48.503,47.91,47.273,46.648,46.09,45.641,45.341,45.216,45.259,45.46,45.812,46.312,46.95,47.696,48.516,49.378,50.251,51.11,51.94,52.73,53.465
Ukraine,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6,,,,,,,,,,,,,,,,,,,,36.6,,,,,,46.95,,,,,,,,,,,,,50,49.8,24.7,19.4,18.2,28.7,35.3,55.2,45.1,57.8,60.6,64.276,64.719,65.579,66.385,67.135,67.831,68.471,69.055,69.582,69.43,71.06,71.34,70.76,71.39,72.19,71.63,71.9,71.5,71.59,70.97,70.87,71.1,70.86,71.05,70.94,70.28,70.34,70.02,69.98,69.72,69.7,69.74,69.9,69.88,69.57,69.88,71.24,71.04,70.93,70.88,70.46,69.64,69,68.31,67.7,66.79,67.11,67.69,68.57,68.15,67.79,67.93,67.81,67.87,67.73,67.31,67.96,68.17,68.306,68.454
