Guatemala,,,,,,,,,,,,,,,,315000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850000,,,,,,,,,,,,,,,,,,,,1080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000,1313000,1327000,1341000,1355000,1369000,1383000,1397000,1412000,1426000,1441000,1456000,1470000,1486000,1501000,1517000,1533000,1549000,1565000,1581000,1597000,1614000,1631000,1648000,1665000,1682000,1699000,1717000,1735000,1753000,1771000,1810000,1860000,1910000,1940000,1980000,2020000,2070000,2110000,2150000,2200000,2250000,2300000,2340000,2390000,2440000,2500000,2570000,2640000,2720000,2968976,3056382,3146381,3239239,3335063,3433887,3535792,3640876,3749336,3861360,3975707,4091112,4208858,4329980,4454413,4531949,4610525,4690773,4773538,4859160,4950548,5048218,5149581,5254378,5362594,5473584,5586789,5703430,5822706,5942151,6064228,6208454,6395630,6546945,6726525,6917947,7117868,7326406,7543322,7768407,8001019,8240499,8486949,8740433,9001037,9266312,9533880,9803875,10076122,10350211,10625732,10902031,11178650,11456063,11734580,12013907,12293545,12572928,12851647,,,18642553
Guernsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19488,,,,,,,,,,,,,,,,,,,,19488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45347,45537,45725,45898,46038,46161,46277,46400,46546,46723,46926,47211,47859,48575,49329,50077,50782,51468,52099,52697,53287,53759,53818,53827,53792,53721,53630,53555,53485,53422,53360,53415,53846,54280,54718,55159,58440,59441,60484,61544,62623,61289,61675,62037,62367,62668,62951,63243,63527,63806,64080,64342,64587,64818,65031,65228,65409,65573,65726,,,66615
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983959,,,,,,,,,,,,,,,,,,,,983959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585509,2624584,2664249,2704514,2745388,2786879,2830712,2876726,2924954,2975408,3028117,3083075,3140003,3198659,3259080,3321330,3385447,3451418,3519302,3589194,3661175,3735240,3811387,3889716,3970332,4053377,4138911,4227026,4317827,4411454,4508009,4607654,4710497,4816673,5045067,5327721,5505366,5650262,5800268,5955501,6278696,6727693,6990574,7195158,7431162,7682082,7949756,8048834,8174290,8431352,8638858,8713005,8807818,9020431,9234177,9452670,9690222,9947814,10211437,,,17918577
Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218167,,,,,,,,,,,,,,,,,,,,218167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573268,576948,580653,584381,588133,591909,596365,601095,606044,611217,616682,622070,627820,633939,610284,603780,598111,601287,611160,615749,620020,623282,625361,633266,640043,680919,732707,745228,758113,771376,789053,807257,825987,845212,864949,885234,906084,927524,949625,972421,995991,1020178,1050938,1084327,1116326,1143057,1165914,1193708,1221772,1249889,1278273,1305832,1332459,1359242,1386228,1413446,1442029,1472041,1502442,,,2230098
Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166034,,,,,,,,,,,,,,,,,,,,166034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427971,439062,451430,464323,477498,491180,505229,520286,536776,554471,571083,584710,597896,612069,626389,640316,656528,672848,687477,701552,714811,728990,742869,755324,765282,767977,763718,758334,755889,757400,759352,761204,761673,760529,759690,758329,756887,755464,754045,752537,750903,748816,747460,747337,747536,747929,747171,746336,748211,752105,755171,757092,759104,761181,763251,765283,767245,769095,770794,,,735974
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723000,,,,,,,,,,,,,,,,,,,,723000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938000,,,,,,,,,,,,,,,,,,,,1150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560000,1583000,1607000,1631000,1655000,1680000,1705000,1730000,1756000,1782000,1809000,1836000,1863000,1891000,1923000,1955000,1988000,2021000,2055000,2089000,2124000,2152000,2181000,2209000,2239000,2268000,2298000,2328000,2359000,2390000,2422000,2453000,2485000,2517000,2549000,2582000,2615000,2648000,2682000,2716000,2751000,2786000,2820000,2856000,2892000,2928000,2961000,2994000,3028000,3062000,3097220,3148152,3201488,3257356,3315524,3376419,3441339,3507701,3576772,3648298,3722743,3800257,3880130,3964060,4049805,4137405,4226710,4318137,4411541,4506965,4604915,4653084,4698301,4742929,4787018,4828338,4867802,4908554,4950634,4994123,5029725,5108660,5198399,5297652,5404670,5517977,5635089,5756203,5880465,6004762,6126101,6226921,6326682,6443498,6558149,6675578,6794575,6913545,7038935,7167662,7306302,7454154,7607651,7771090,7942419,8121622,8308504,8502814,8704413,,,13800907
Holy See,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905,,,,,906,,,,,906,,,,,855,,,,,648,,,,,729,,,,,726,,,,,747,,,,,770,,,,,781,,,,,787,,,,,783,,,,,785,
Honduras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000,,,,,,,,,,130000,,,,,,,,,,,,,,,,,,,135000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350000,,,,,,,,,,,,,,,,,,,,404000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,511000,522000,533000,545000,556000,568000,581000,593000,606000,619000,632000,646000,660000,668000,677000,685000,694000,702000,711000,720000,740000,770000,800000,820000,850000,880000,890000,910000,930000,950000,970000,990000,1010000,1020000,1040000,1060000,1080000,1100000,1120000,1150000,1170000,1200000,1210000,1240000,1260000,1290000,1320000,1350000,1390000,1431447,1474191,1517453,1562218,1610959,1662219,1715023,1770390,1828733,1888715,1951640,2018693,2090162,2165930,2246099,2329159,2413644,2500689,2591112,2685322,2760666,2855882,2965146,3077805,2765159,2857540,2954226,3055235,3167869,3278690,3401940,3542519,3669448,3795505,3932288,4076514,4225991,4372203,4513723,4654540,4792271,4931117,5077347,5229618,5386133,5546185,5707074,5867957,6022706,6180871,6347658,6513048,6677328,6843018,7007482,7167902,7326496,7483763,7639327,,,10611205
Hong Kong. China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,,,,,,,,,,,,,,,,,,,,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000,,,,,,,,,,,,,,,,,,,,123000,,,,,,,,,,,,,,,,,,,,214000,,,,,,,,,,306000,,,,,,,,,,,,,487000,507000,528000,550000,573000,597000,622000,648000,625000,638000,668000,696000,725000,710000,725000,753000,785000,821000,840000,901000,923000,944000,966000,988000,1282000,1479000,1750000,1786000,1639000,,,,,1550000,1750000,1800000,1857000,2237000,2015300,2125900,2242200,2364900,2490400,2614600,2736300,2854100,2967400,3075300,3168100,3305200,3420900,3504600,3597900,3629900,3722800,3802700,3863900,3959000,4045300,4115700,4212600,4319600,4395800,4518000,4583700,4667500,4929700,5063100,5183400,5264500,5345100,5397900,5456200,5524600,5584510,5628407,5660721,5687959,5752000,5829696,5934511,6067288,6225347,6391564,6495918,6544564,6599307,6658720,6713376,6762476,6809738,6855125,6898686,6940432,6980412,7018636,,,7294050
Hungary,,,1250000,,1500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4146000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5161000,,,,,,,,,,,,,,,,,,,,5917000,,,,,,,,,,,,,,,,,,,,6622000,,,,,,,,,,7127000,,,,,,,,,,7644000,,,7840000,,,,,,,7950000,8029000,8103000,8173000,8232000,8299000,8383000,8454000,8520000,8583000,8649000,8723000,8785000,8848000,8919000,8985000,9046000,9107000,9167000,9227000,9287000,9344000,9396000,9442000,9497000,9024000,9042000,9079000,9158000,9250000,9338000,9423000,9504000,9595000,9706000,9825000,9911000,9839000,9882000,9937000,9983512,10029000,10063000,10091000,10124000,10152934,10184561,10223422,10263542,10302814,10337004,10364869,10394091,10425984,10471272,10531820,10588729,10637171,10673300,10698234,10711122,10711848,10705535,10689463,10668095,10648713,10630563,10612740,10442500,10397959,10371878,10364737,10348684,10329012,10312714,10295874,10273591,10244684,10211127,10172673,10137449,10109467,10083313,10057745,10032375,10006835,9981334,9956108,9930915,,,9250460
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61428,,,,,,,,,,,,,,,,,,,,61428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142938,145604,147962,151036,154563,158044,161358,165110,168771,172314,175860,178905,182053,185481,188847,192288,195610,198676,201245,202920,204104,206092,209275,212364,215324,218031,220133,221823,223587,225749,228161,230803,233997,237041,239498,241403,242999,244676,249885,252746,254719,256831,259012,261270,266075,267527,269000,271192,274000,277280,281043,284812,288030,291064,293966,296737,299388,301931,304367,,,344271
India,,,113263701,,138433412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175349000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212189000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251906000,,,,,,,,,,,,,,,,275861000,,,,,,,,,,,,321565000,,,,,340857000,346000000,350000000,355000000,359000000,365000000,372000000,379000000,386000000,393000000,401000000,409000000,418000000,426000000,434000000,444000000,454000000,464000000,474000000,485000000,495000000,506000000,518000000,529000000,541000000,554000000,567000000,580000000,593000000,607000000,620000000,634000000,648000000,664000000,679000000,692000000,708000000,723000000,739000000,755000000,771000000,788000000,805000000,822000000,839000000,856000000,872000000,891000000,908000000,927000000,943000000,959000000,975000000,991691000,1007702000,1023590000,1034172547,1049700118,1065070607,1080264388,1095351995,1110396331,1125368288,,,1420769842
Indonesia,,,11700000,,13100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17927000,18075923,18226083,18377490,18530155,18684088,18839300,18995801,19153603,19312715,19473149,19634916,19798026,19962492,20128324,20295533,20464132,20634131,20805542,20978378,21152649,21328367,21505546,21684196,21864330,22045961,22229101,22413762,22599957,22787699,22977000,23242887,23511851,23783928,24059152,24337562,24619194,24904084,25192271,25483793,25778689,26076997,26378757,26684009,26992793,27305150,27621122,27940751,28264078,28591147,28922000,29463000,30060000,30555000,30962000,31197000,31394000,31740000,32035000,32293000,32876000,33213000,33394000,33816000,34162000,34790000,35402000,35898000,36345000,36662000,37579000,37792000,38288000,38263000,38782000,39476000,39936000,40620000,41316000,42025000,42746000,43275000,43810000,44352000,44901000,45457000,45993000,46535000,47085000,47642000,48206000,48778000,49358000,49934000,50517000,51108000,51705000,52083000,52334000,53027000,53723000,54367000,55020000,55683000,56354000,57036000,57727000,58429000,59140000,59863000,60596000,61496000,62400000,63314000,64246000,65192000,66154000,67136000,68131000,69145000,70175000,71316000,72475000,73314000,73565000,73332000,74132000,75146000,76289000,77654000,79043000,80525000,82052000,83611000,85196000,86807000,88456000,90124000,91821000,93565000,95254000,97085000,99028000,101009000,103031000,105093000,107197000,109343000,111532000,113765000,116044000,118368000,121282000,124271000,127201000,130297000,133297000,136725000,140062000,143485000,146995000,150134000,153343000,156623000,159975000,163403000,166312000,169276000,172294000,175369000,178500000,181628000,184816000,188066000,191378000,194755000,197003000,199278000,201580000,203909000,206265000,208648000,211060000,214497000,215967000,218465000,220991000,223547000,226134000,,,284537699
Iran,,,5000000,,5000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6560000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8415000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10994000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16357000,16809000,17272000,17742000,18226000,18729000,19249000,19792000,20362000,20958000,21577000,22214000,22874000,23554000,24264000,25000000,25764000,26538000,27321000,28119000,28933000,29763000,30614000,31491000,32412000,33379000,34381000,35480679,36649829,37988508,39583397,41315636,43072751,44833141,46624731,48439952,50273273,51889696,53318370,54851198,57035717,59112783,60397973,60710118,60873019,61628116,62446542,63327987,64163217,64916654,65660289,66425876,66907826,67147618,67503205,68017860,68688433,69453570,70240086,,,85510550
Iraq,,,1250000,,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2613000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5163443,5299983,5441766,5589018,5742552,5903253,6073493,6248643,6433104,6624713,6822030,7026278,7240260,7468223,7711071,7970746,8240451,8519282,8807547,9105567,9413671,9732199,10061506,10401956,10753925,11117804,11493995,11882916,12317137,12768376,13232839,13703103,14173318,14652218,15160546,15693620,16247340,16543189,17038084,17568414,18134702,17471586,17861905,18404698,18969505,19557247,20161940,20775703,21397764,22031349,22675617,23331985,24001816,24683313,25374691,26074906,26783383,27499638,28221181,,,43872627
Ireland,,,711534,,1369703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5052603,5123045,5170718,5219102,5267487,5316582,5366390,5416197,5466716,5517947,5569177,5621119,5655984,5690849,5725715,5760580,5796156,5831733,5868021,5904310,5940598,5976886,5992540,6006059,6033097,6045905,6040924,5838137,5436120,5162891,4893931,4634933,4508991,4410800,4328262,4279877,4249993,4211570,4191647,4171013,4141840,4118359,4109821,4068552,4013764,3981033,3929803,3904187,3889245,3877149,3855803,3840861,3823072,3791053,3770419,3756188,3755477,3761169,3758323,3746938,3702112,3661554,3629535,3574747,3539882,3514267,3490786,3455921,3416075,3384767,3357018,3329979,3297249,3278037,3265230,3244595,3231788,3223249,3214711,3203326,3179846,3164192,3155654,3143557,3136442,3130038,3129327,3122211,3120077,3121500,3120077,3117231,3107981,3092327,3083789,3043943,3040385,3040385,3045366,3096596,3103000,3096000,3002000,3014000,3005000,2985000,2971000,2957000,2944000,2937000,2927000,2933000,2949000,2962000,2971000,2971000,2967000,2948000,2937000,2934000,2958000,2993000,2963000,2946000,2944000,2952000,2957000,2974000,2985000,2981000,2963018,2959311,2952156,2947311,2936769,2916133,2895253,2878220,2851522,2843041,2832000,2818300,2830000,2850000,2864000,2876000,2884000,2900100,2912500,2925600,2950100,2978300,3024400,3073200,3124200,3177300,3227800,3271900,3314000,3368200,3401000,3443400,3480000,3504000,3529000,3540000,3540500,3539900,3529600,3513200,3508200,3530771,3557761,3578349,3595542,3613890,3636179,3667233,3707555,3750141,3791690,3835025,3879155,3924023,3969558,4015676,4062235,4109086,4156119,,,4988732
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23533,,,,,,,,,,,,,,,,,,,,23533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54759,53860,53137,52423,51719,51025,50339,49663,48996,48339,47689,47243,47665,48091,48520,48954,49448,50209,50982,51767,52563,53474,54877,56317,57794,59310,60687,61503,62331,63170,64019,64660,64580,64501,64422,64342,64531,65450,66538,67644,68766,69879,70504,70795,71107,71433,71712,72026,72376,72740,73112,73489,73873,74261,74655,75049,75441,75831,76220,,,82458
Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209954,,,,,,,,,,227862,,,,,,,,,,,,,,,,,272230,275487,278796,282159,285577,289050,292581,296171,299820,303529,307301,311138,314897,318717,322595,326535,330540,334700,338923,343302,347747,352496,357320,362220,367198,372255,377392,382612,387914,393303,398779,404344,409998,415745,427524,433559,439694,445931,,,,417858,,,,455836,,,,,,,,,588805,611936,649925,689309,744301,775728,797281,816723,860556,889866,915868,940120,971687,1005926,1043684,1084877,,,,1286131,1489998,1620914,1667098,1711647,1772032,1850059,1944401,2024772,2081592,2141495,2217050,2310904,2406662,2498199,2578184,2641123,2693585,2746986,2817051,2903434,2996919,3095893,3197411,3285761,3354242,3423635,3495918,3569780,3653480,3737473,3801338,3858421,3926893,4005301,4074965,4137141,4203148,4271530,4344042,4512068,4756279,4936550,5062136,5184895,5305120,5420065,5531387,5638981,5742719,5842454,5938093,6029529,6116533,6199008,6276883,6352117,6426679,6500389,,,7872786
Italy,,,13100000,,13300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20176000,20306000,20437000,20568000,20701000,20834000,20968000,21103000,21239000,21376000,21513000,21652000,21791000,21932000,22073000,22215000,22358000,22502000,22647000,22793000,22939000,23087000,23236000,23385000,23536000,23687000,23840000,23993000,24148000,24303000,24460000,24617000,24776000,24935000,25096000,25257000,25420000,25584000,25748000,25914000,26081000,26249000,26418000,26610000,26814000,27023000,27256000,27411000,27501000,27681000,27888000,28063000,28233000,28387000,28505000,28630000,28837000,29067000,29252000,29425000,29534000,29672000,29898000,30113000,30366000,30644000,30857000,31049000,31243000,31468000,31702000,31892000,32091000,32303000,32513000,32689000,32863000,33078000,33285000,33487000,33672000,33877000,34166000,34436000,34715000,35011000,35297000,35594000,35899000,36213000,36572000,36917000,37150000,37248000,37526000,37982000,38142000,37981000,37520000,37250000,37398000,37691000,38086000,38460000,38810000,39165000,39502000,39848000,40186000,40469000,40791000,41132000,41431000,41753000,42093000,42429000,42750000,43068000,43419000,43865000,44341000,44734000,45004000,45177000,45290000,45442000,45725000,46040000,46381000,46733000,47105000,47418000,47666000,47957000,48299000,48633000,48921000,49182000,49476000,49832000,50197600,50523200,50843200,51198300,51600200,51987100,52331600,52667100,52986600,53317000,53661100,54005500,54365564,54796843,55226259,55571894,55838536,56059245,56240143,56367710,56451247,56502489,56535636,56630129,56696963,56731215,56733833,56729703,56734027,56737529,56742886,56747462,56840847,57026746,57179460,57274531,57367032,57479469,57550318,57603634,57719337,57844924,57926999,57998353,58057477,58103033,58133509,58147733,58145321,,,55359830
Jamaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401000,,,,,,,,,,,,,,,,,,,,401000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,,,,,,,,,,,,,,,,,,,,499000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720000,728000,737000,745000,754000,763000,772000,781000,790000,799000,808000,818000,827000,837000,840000,842000,845000,847000,850000,852000,855000,860000,879000,891000,900000,910000,930000,946000,966000,985000,1009000,1039000,1061000,1082000,1098000,1113000,1130000,1142000,1163000,1191000,1212000,1230000,1254000,1249000,1259000,1266000,1298000,1327000,1350000,1374000,1384550,1405615,1426095,1446425,1467585,1488805,1509975,1535090,1565755,1599115,1631784,1647918,1665128,1697847,1738997,1777397,1820082,1861096,1893477,1919615,1943787,1967012,1997616,2036377,2071146,2104879,2133388,2156814,2179441,2207245,2228803,2258368,2298309,2306556,2313362,2318652,2323182,2326606,2330226,2337517,2347922,2358643,2378618,2407463,2436866,2469389,2501477,2531311,2560447,2588786,2615467,2640289,2664659,2688706,2712355,2735520,2758124,2780132,2801544,,,3216397
Japan,,,18500000,,27000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31000000,31032824,31065683,31098577,31131506,31164470,31197468,31230502,31263570,31296674,31329812,31362986,31396194,31429438,31462717,31496031,31529381,31562766,31596186,31629642,31663133,31696659,31730221,31763819,31797452,31831121,31864825,31898565,31932341,31966153,32000000,32117649,32235730,32354246,32473197,32592585,32712413,32832681,32953391,33074545,33196144,33318191,33440686,33563632,33687029,33810880,33935187,34059950,34185173,34310855,34437000,34648000,34859000,35070000,35235000,35436000,35713000,36018000,36315000,36557000,36807000,37112000,37414000,37766000,38138000,38427000,38622000,38866000,39251000,39688000,40077000,40380000,40684000,41001000,41350000,41775000,42196000,42643000,43145000,43626000,44103000,44662000,45255000,45841000,46378000,46829000,47227000,47691000,48260000,48869000,49518000,50215000,50941000,51672000,52396000,53124000,53815000,54437000,54886000,55253000,55818000,56490000,57209000,57937000,58686000,59522000,60490000,61430000,62361000,63244000,64203000,65205000,66189000,67182000,68090000,69238000,70171000,71278000,71879000,72364000,72967000,74005000,75029000,76005000,77178000,76224000,77199000,78119000,80155000,81971000,83805000,85163848,86459025,87655163,88753892,89815060,90766211,91563009,92388772,93296566,94091638,94943293,95831757,96811940,97826267,98882534,99790308,100825279,101960672,103171831,104344973,105696786,107188273,108706797,110162302,111573116,112774841,113872473,114912911,115890431,116807309,117648092,118454974,119269949,120034697,120754335,121491913,122091325,122613000,123107500,123537399,123946268,124329269,124668019,125014050,125341354,125645311,125956499,126246096,126494403,126699784,126891645,127065841,127214499,127333002,127417244,127463611,127467972,127425722,,,116338080
Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24420,,,,,,,,,,,,,,,,,,,,24420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56824,57451,58085,58702,59285,59850,60413,60990,61604,62262,62965,63647,64233,64902,65613,66312,66944,67547,68070,68545,69002,69488,70268,70989,71660,72289,72900,73535,74186,74852,75531,76245,77068,77899,78740,79589,80448,81279,82083,82860,83609,84233,84768,85245,85719,86297,86861,87411,87939,88440,88915,89361,89775,90156,90502,90812,91084,91321,91533,,,92901
Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217000,,,,,,,,,,,,,,,,,,,,217000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561254,584172,607914,632897,659275,686955,715991,746559,778683,812544,848515,886800,933559,974549,1017180,1061463,1107384,1255058,1382539,1453541,1502959,1556226,1613551,1674258,1737593,1802960,1869657,1937652,2006908,2077386,2162807,2253579,2347031,2439504,2532511,2627750,2724221,2820042,2916505,3018990,3262054,3630633,3867409,3984238,4082087,4201514,4363534,4526235,4685946,4842831,4998564,5153378,5307470,5460265,5611202,5759732,5906760,6053193,6198677,,,9373129
